# x	y	u	v	s2n	mask
311.5000	348.5000	 -1.2410	  0.3819	     nan	  0.0000
314.5000	348.5000	 -1.1272	  0.1123	     nan	  0.0000
317.5000	348.5000	 -1.1230	  0.0459	     nan	  0.0000
320.5000	348.5000	 -1.1879	  0.0917	     nan	  0.0000
323.5000	348.5000	 -1.2235	  0.1415	     nan	  0.0000
326.5000	348.5000	 -1.1915	  0.1890	     nan	  0.0000
329.5000	348.5000	 -1.1457	  0.2365	     nan	  0.0000
332.5000	348.5000	 -1.2815	  0.3324	     nan	  0.0000
335.5000	348.5000	 -1.8500	  0.5416	     nan	  0.0000
338.5000	348.5000	 -2.3613	  0.6919	     nan	  0.0000
341.5000	348.5000	 -2.1443	  0.5028	     nan	  0.0000
344.5000	348.5000	 -1.8906	  0.0092	     nan	  0.0000
347.5000	348.5000	 -1.7073	 -0.1421	     nan	  0.0000
350.5000	348.5000	 -1.4981	  0.1867	     nan	  0.0000
353.5000	348.5000	 -1.4178	  0.4108	     nan	  0.0000
356.5000	348.5000	 -1.3739	  0.5194	     nan	  0.0000
359.5000	348.5000	 -1.3424	  0.5277	     nan	  0.0000
362.5000	348.5000	 -1.3152	  0.5102	     nan	  0.0000
365.5000	348.5000	 -1.3772	  0.5661	     nan	  0.0000
368.5000	348.5000	 -1.4862	  0.5162	     nan	  0.0000
371.5000	348.5000	 -1.5280	  0.4483	     nan	  0.0000
374.5000	348.5000	 -1.5017	  0.4527	     nan	  0.0000
377.5000	348.5000	 -1.4673	  0.5238	     nan	  0.0000
380.5000	348.5000	 -1.5313	  0.5823	     nan	  0.0000
383.5000	348.5000	 -1.5563	  0.5910	     nan	  0.0000
386.5000	348.5000	 -1.9457	  0.4399	     nan	  0.0000
389.5000	348.5000	 -2.3238	  0.2850	     nan	  0.0000
392.5000	348.5000	 -1.8319	  0.3430	     nan	  0.0000
395.5000	348.5000	 -1.5888	  0.4110	     nan	  0.0000
398.5000	348.5000	 -1.5926	  0.4587	     nan	  0.0000
401.5000	348.5000	 -1.7403	  0.3895	     nan	  0.0000
404.5000	348.5000	 -1.7994	  0.6420	     nan	  0.0000
407.5000	348.5000	 -1.8086	  0.8239	     nan	  0.0000
410.5000	348.5000	 -1.7554	  0.8786	     nan	  0.0000
413.5000	348.5000	 -1.6850	  0.8141	     nan	  0.0000
416.5000	348.5000	 -1.6521	  0.6952	     nan	  0.0000
419.5000	348.5000	 -1.6618	  0.5926	     nan	  0.0000
422.5000	348.5000	 -1.8720	  0.5844	     nan	  0.0000
425.5000	348.5000	 -2.0111	  0.8265	     nan	  0.0000
428.5000	348.5000	 -2.2757	  0.7341	     nan	  0.0000
431.5000	348.5000	 -2.2850	  0.5230	     nan	  0.0000
434.5000	348.5000	 -2.1733	  0.5130	     nan	  0.0000
437.5000	348.5000	 -2.0999	  0.6695	     nan	  0.0000
440.5000	348.5000	 -2.1900	  0.7513	     nan	  0.0000
443.5000	348.5000	 -2.3525	  0.5797	     nan	  0.0000
446.5000	348.5000	 -2.4997	  0.1490	     nan	  0.0000
449.5000	348.5000	 -2.5512	 -0.0768	     nan	  0.0000
452.5000	348.5000	 -2.4392	  0.0601	     nan	  0.0000
455.5000	348.5000	 -2.4227	  0.1984	     nan	  0.0000
458.5000	348.5000	 -2.4814	  0.1510	     nan	  0.0000
461.5000	348.5000	 -2.5615	  0.2170	     nan	  0.0000
464.5000	348.5000	 -2.6977	  0.2229	     nan	  0.0000
467.5000	348.5000	 -3.0557	 -0.3906	     nan	  0.0000
470.5000	348.5000	 -2.9643	  0.1888	     nan	  0.0000
473.5000	348.5000	 -3.0182	  0.3318	     nan	  0.0000
476.5000	348.5000	 -3.1212	 -0.0431	     nan	  0.0000
479.5000	348.5000	 -2.9155	  0.2080	     nan	  0.0000
482.5000	348.5000	 -2.7625	  0.4814	     nan	  0.0000
485.5000	348.5000	 -2.7193	  0.6225	     nan	  0.0000
488.5000	348.5000	 -2.7008	  0.6594	     nan	  0.0000
491.5000	348.5000	 -2.7524	  0.5388	     nan	  0.0000
494.5000	348.5000	 -2.9190	  0.3380	     nan	  0.0000
497.5000	348.5000	 -2.7230	  0.3367	     nan	  0.0000
500.5000	348.5000	 -2.3322	  0.2645	     nan	  0.0000
503.5000	348.5000	 -1.8876	 -0.1636	     nan	  0.0000
506.5000	348.5000	 -1.9355	 -0.1115	     nan	  0.0000
509.5000	348.5000	 -2.0042	  0.5173	     nan	  0.0000
512.5000	348.5000	 -1.9501	  0.6350	     nan	  0.0000
515.5000	348.5000	 -1.7655	  0.1706	     nan	  0.0000
518.5000	348.5000	 -1.5647	  0.1166	     nan	  0.0000
521.5000	348.5000	 -1.4572	  0.0308	     nan	  0.0000
524.5000	348.5000	 -1.2769	  0.1645	     nan	  0.0000
527.5000	348.5000	 -1.0678	  0.2614	     nan	  0.0000
530.5000	348.5000	 -0.9456	  0.2187	     nan	  0.0000
533.5000	348.5000	 -1.0009	 -0.0196	     nan	  0.0000
536.5000	348.5000	 -1.1953	 -0.2178	     nan	  0.0000
539.5000	348.5000	 -1.5685	 -0.0999	     nan	  0.0000
542.5000	348.5000	 -1.7585	  0.0028	     nan	  0.0000
545.5000	348.5000	 -1.6721	 -0.0828	     nan	  0.0000
548.5000	348.5000	 -1.6001	 -0.0934	     nan	  0.0000
551.5000	348.5000	 -1.5079	 -0.1308	     nan	  0.0000
554.5000	348.5000	 -1.4762	 -0.0261	     nan	  0.0000
557.5000	348.5000	 -1.5029	  0.1024	     nan	  0.0000
560.5000	348.5000	 -1.3486	  0.4246	     nan	  0.0000
563.5000	348.5000	 -1.3373	  0.1155	     nan	  0.0000
566.5000	348.5000	 -1.3360	 -0.1174	     nan	  0.0000
569.5000	348.5000	 -1.2394	 -0.2746	     nan	  0.0000
572.5000	348.5000	 -1.1817	 -0.3558	     nan	  0.0000
575.5000	348.5000	 -1.1007	 -0.3841	     nan	  0.0000
578.5000	348.5000	 -1.0000	 -0.4172	     nan	  0.0000
581.5000	348.5000	 -0.8893	 -0.5076	     nan	  0.0000
584.5000	348.5000	 -0.7442	 -0.5305	     nan	  0.0000
587.5000	348.5000	 -0.7536	 -0.5083	     nan	  0.0000
590.5000	348.5000	 -0.8071	 -0.4953	     nan	  0.0000
593.5000	348.5000	 -0.7484	 -0.5663	     nan	  0.0000
596.5000	348.5000	 -0.6719	 -0.6630	     nan	  0.0000
599.5000	348.5000	 -0.7516	 -0.5282	     nan	  0.0000
602.5000	348.5000	 -0.9846	 -0.1706	     nan	  0.0000
605.5000	348.5000	 -1.0647	 -0.0376	     nan	  0.0000
608.5000	348.5000	 -0.8578	 -0.2045	     nan	  0.0000
611.5000	348.5000	 -0.7001	 -0.2874	     nan	  0.0000
614.5000	348.5000	 -0.6059	 -0.2532	     nan	  0.0000
617.5000	348.5000	 -0.4388	 -0.1897	     nan	  0.0000
620.5000	348.5000	 -0.5247	 -0.1282	     nan	  0.0000
623.5000	348.5000	 -0.4680	 -0.1331	     nan	  0.0000
626.5000	348.5000	 -0.3480	 -0.1104	     nan	  0.0000
629.5000	348.5000	 -0.2657	 -0.0578	     nan	  0.0000
632.5000	348.5000	 -0.1630	  0.0062	     nan	  0.0000
635.5000	348.5000	 -0.0567	  0.0534	     nan	  0.0000
638.5000	348.5000	 -0.0630	  0.0513	     nan	  0.0000
641.5000	348.5000	 -0.0551	  0.0250	     nan	  0.0000
644.5000	348.5000	  0.2173	 -0.0211	     nan	  0.0000
647.5000	348.5000	  0.3203	 -0.0689	     nan	  0.0000
650.5000	348.5000	  0.2618	 -0.0799	     nan	  0.0000
653.5000	348.5000	  0.1814	 -0.0950	     nan	  0.0000
656.5000	348.5000	  0.1448	 -0.0844	     nan	  0.0000
659.5000	348.5000	  0.1268	 -0.0522	     nan	  0.0000
662.5000	348.5000	  0.0172	 -0.1024	     nan	  0.0000
665.5000	348.5000	  0.2248	 -0.0986	     nan	  0.0000
668.5000	348.5000	  0.2232	 -0.0835	     nan	  0.0000
671.5000	348.5000	  0.0976	 -0.0042	     nan	  0.0000
674.5000	348.5000	 -0.0640	  0.0822	     nan	  0.0000
677.5000	348.5000	 -0.2859	  0.0919	     nan	  0.0000
680.5000	348.5000	 -0.4247	  0.0442	     nan	  0.0000
683.5000	348.5000	 -0.4802	 -0.0016	     nan	  0.0000
686.5000	348.5000	 -0.4560	 -0.0240	     nan	  0.0000
689.5000	348.5000	 -0.3815	 -0.0186	     nan	  0.0000
692.5000	348.5000	 -0.2733	  0.0027	     nan	  0.0000
695.5000	348.5000	 -0.1477	  0.0274	     nan	  0.0000
698.5000	348.5000	 -0.0239	  0.0450	     nan	  0.0000
701.5000	348.5000	  0.0822	  0.0501	     nan	  0.0000
704.5000	348.5000	  0.1611	  0.0432	     nan	  0.0000
707.5000	348.5000	  0.2104	  0.0291	     nan	  0.0000
710.5000	348.5000	  0.2344	  0.0133	     nan	  0.0000
713.5000	348.5000	  0.2413	  0.0003	     nan	  0.0000
716.5000	348.5000	  0.2403	 -0.0074	     nan	  0.0000
719.5000	348.5000	  0.2381	 -0.0088	     nan	  0.0000
722.5000	348.5000	  0.2374	 -0.0041	     nan	  0.0000
725.5000	348.5000	  0.2386	  0.0056	     nan	  0.0000
728.5000	348.5000	  0.2407	  0.0179	     nan	  0.0000
731.5000	348.5000	  0.2424	  0.0292	     nan	  0.0000
734.5000	348.5000	  0.2424	  0.0353	     nan	  0.0000
737.5000	348.5000	  0.2397	  0.0327	     nan	  0.0000
740.5000	348.5000	  0.2336	  0.0196	     nan	  0.0000
743.5000	348.5000	  0.2237	 -0.0036	     nan	  0.0000
746.5000	348.5000	  0.2085	 -0.0344	     nan	  0.0000
749.5000	348.5000	  0.1843	 -0.0692	     nan	  0.0000
752.5000	348.5000	  0.1454	 -0.1035	     nan	  0.0000
755.5000	348.5000	  0.0855	 -0.1315	     nan	  0.0000
758.5000	348.5000	 -0.0020	 -0.1463	     nan	  0.0000
761.5000	348.5000	 -0.1239	 -0.1390	     nan	  0.0000
764.5000	348.5000	 -0.2912	 -0.1032	     nan	  0.0000
767.5000	348.5000	 -0.5304	 -0.0441	     nan	  0.0000
770.5000	348.5000	 -0.8974	  0.0072	     nan	  0.0000
773.5000	348.5000	 -1.4292	  0.0133	     nan	  0.0000
776.5000	348.5000	 -1.7846	 -0.1332	     nan	  0.0000
779.5000	348.5000	 -1.9857	 -0.1810	     nan	  0.0000
782.5000	348.5000	 -2.0099	 -0.0363	     nan	  0.0000
785.5000	348.5000	 -1.9506	  0.1832	     nan	  0.0000
788.5000	348.5000	 -1.8782	  0.1244	     nan	  0.0000
791.5000	348.5000	 -1.8277	  0.1055	     nan	  0.0000
794.5000	348.5000	 -1.8599	 -0.0108	     nan	  0.0000
797.5000	348.5000	 -1.8433	 -0.3292	     nan	  0.0000
800.5000	348.5000	 -1.7402	 -0.4658	     nan	  0.0000
803.5000	348.5000	 -1.6166	 -0.4236	     nan	  0.0000
806.5000	348.5000	 -1.6277	 -0.3978	     nan	  0.0000
809.5000	348.5000	 -1.6350	 -0.4014	     nan	  0.0000
812.5000	348.5000	 -1.6492	 -0.3388	     nan	  0.0000
815.5000	348.5000	 -1.6534	 -0.1361	     nan	  0.0000
818.5000	348.5000	 -1.6230	 -0.0477	     nan	  0.0000
821.5000	348.5000	 -1.6658	  0.0145	     nan	  0.0000
824.5000	348.5000	 -1.6441	 -0.0356	     nan	  0.0000
827.5000	348.5000	 -1.7129	 -0.0890	     nan	  0.0000
830.5000	348.5000	 -1.8564	 -0.1350	     nan	  0.0000
833.5000	348.5000	 -1.8559	 -0.1556	     nan	  0.0000
836.5000	348.5000	 -1.8936	 -0.0092	     nan	  0.0000
839.5000	348.5000	 -1.8371	  0.0444	     nan	  0.0000
842.5000	348.5000	 -1.9209	 -0.0329	     nan	  0.0000
845.5000	348.5000	 -1.9779	 -0.1391	     nan	  0.0000
848.5000	348.5000	 -1.9735	 -0.1949	     nan	  0.0000
851.5000	348.5000	 -1.8880	 -0.1495	     nan	  0.0000
854.5000	348.5000	 -1.6601	 -0.0451	     nan	  0.0000
857.5000	348.5000	 -1.6908	 -0.0070	     nan	  0.0000
860.5000	348.5000	 -1.7044	  0.0004	     nan	  0.0000
863.5000	348.5000	 -1.7731	  0.0093	     nan	  0.0000
866.5000	348.5000	 -1.9482	  0.0495	     nan	  0.0000
869.5000	348.5000	 -1.9523	  0.0496	     nan	  0.0000
872.5000	348.5000	 -1.8921	  0.0175	     nan	  0.0000
875.5000	348.5000	 -1.8278	 -0.0134	     nan	  0.0000
878.5000	348.5000	 -1.8035	 -0.0257	     nan	  0.0000
881.5000	348.5000	 -1.8434	 -0.0140	     nan	  0.0000
884.5000	348.5000	 -1.8939	 -0.0288	     nan	  0.0000
887.5000	348.5000	 -1.9270	 -0.0801	     nan	  0.0000
890.5000	348.5000	 -1.9625	 -0.1078	     nan	  0.0000
893.5000	348.5000	 -1.9594	 -0.0709	     nan	  0.0000
896.5000	348.5000	 -1.9631	 -0.0360	     nan	  0.0000
899.5000	348.5000	 -1.9619	  0.0182	     nan	  0.0000
902.5000	348.5000	 -1.9555	  0.0248	     nan	  0.0000
905.5000	348.5000	 -1.9787	 -0.0237	     nan	  0.0000
908.5000	348.5000	 -1.8794	 -0.0441	     nan	  0.0000
911.5000	348.5000	 -1.7750	  0.0209	     nan	  0.0000
914.5000	348.5000	 -1.9024	  0.0651	     nan	  0.0000
917.5000	348.5000	 -1.9931	  0.0739	     nan	  0.0000
920.5000	348.5000	 -2.0052	  0.0492	     nan	  0.0000
923.5000	348.5000	 -1.9655	  0.0159	     nan	  0.0000
926.5000	348.5000	 -1.9784	 -0.0019	     nan	  0.0000
929.5000	348.5000	 -2.0143	 -0.0070	     nan	  0.0000
932.5000	348.5000	 -2.0604	 -0.0088	     nan	  0.0000
935.5000	348.5000	 -2.0719	 -0.0696	     nan	  0.0000
938.5000	348.5000	 -2.0427	 -0.0850	     nan	  0.0000
941.5000	348.5000	 -2.0048	 -0.0290	     nan	  0.0000
944.5000	348.5000	 -2.0601	 -0.0296	     nan	  0.0000
947.5000	348.5000	 -2.0826	 -0.0066	     nan	  0.0000
950.5000	348.5000	 -2.1069	  0.0495	     nan	  0.0000
953.5000	348.5000	 -2.1021	  0.0535	     nan	  0.0000
956.5000	348.5000	 -2.0164	 -0.0175	     nan	  0.0000
959.5000	348.5000	 -2.0656	 -0.0738	     nan	  0.0000
962.5000	348.5000	 -2.0602	 -0.0602	     nan	  0.0000
965.5000	348.5000	 -2.0873	 -0.0196	     nan	  0.0000
968.5000	348.5000	 -2.0956	  0.0098	     nan	  0.0000
971.5000	348.5000	 -2.0616	  0.0724	     nan	  0.0000
974.5000	348.5000	 -2.0931	  0.0617	     nan	  0.0000
977.5000	348.5000	 -2.1472	 -0.0399	     nan	  0.0000
980.5000	348.5000	 -2.2904	 -0.0484	     nan	  0.0000
983.5000	348.5000	 -2.2821	 -0.0320	     nan	  0.0000
986.5000	348.5000	 -2.1849	 -0.0226	     nan	  0.0000
989.5000	348.5000	 -2.1953	 -0.0714	     nan	  0.0000
992.5000	348.5000	 -2.2473	 -0.1438	     nan	  0.0000
995.5000	348.5000	 -2.1101	 -0.0443	     nan	  0.0000
998.5000	348.5000	 -2.0431	 -0.0244	     nan	  0.0000
1001.5000	348.5000	 -2.0365	 -0.0438	     nan	  0.0000
1004.5000	348.5000	 -2.0726	  0.0686	     nan	  0.0000
1007.5000	348.5000	 -2.0886	  0.1179	     nan	  0.0000
1010.5000	348.5000	 -2.1561	  0.0390	     nan	  0.0000
1013.5000	348.5000	 -2.1349	  0.0196	     nan	  0.0000
1016.5000	348.5000	 -2.1540	 -0.0120	     nan	  0.0000
1019.5000	348.5000	 -2.2390	 -0.0496	     nan	  0.0000
  2.5000	351.5000	 -2.6809	  0.2414	     nan	  0.0000
  5.5000	351.5000	 -2.6510	  0.1469	     nan	  0.0000
  8.5000	351.5000	 -2.6325	 -0.0199	     nan	  0.0000
 11.5000	351.5000	 -2.5063	 -0.2917	     nan	  0.0000
 14.5000	351.5000	 -2.1059	 -0.4910	     nan	  0.0000
 17.5000	351.5000	 -2.0309	 -0.4455	     nan	  0.0000
 20.5000	351.5000	 -2.3060	 -0.1829	     nan	  0.0000
 23.5000	351.5000	 -2.3639	 -0.0710	     nan	  0.0000
 26.5000	351.5000	 -2.4292	  0.0161	     nan	  0.0000
 29.5000	351.5000	 -2.5424	  0.0490	     nan	  0.0000
 32.5000	351.5000	 -2.4716	 -0.0120	     nan	  0.0000
 35.5000	351.5000	 -2.1976	 -0.1911	     nan	  0.0000
 38.5000	351.5000	 -2.0619	 -0.2344	     nan	  0.0000
 41.5000	351.5000	 -2.1157	 -0.2662	     nan	  0.0000
 44.5000	351.5000	 -2.3270	 -0.2589	     nan	  0.0000
 47.5000	351.5000	 -2.4634	 -0.1993	     nan	  0.0000
 50.5000	351.5000	 -2.3993	 -0.0981	     nan	  0.0000
 53.5000	351.5000	 -2.2424	 -0.0242	     nan	  0.0000
 56.5000	351.5000	 -2.1428	 -0.0572	     nan	  0.0000
 59.5000	351.5000	 -2.1218	 -0.1919	     nan	  0.0000
 62.5000	351.5000	 -2.1237	 -0.2186	     nan	  0.0000
 65.5000	351.5000	 -2.2401	 -0.0695	     nan	  0.0000
 68.5000	351.5000	 -2.5653	  0.4718	     nan	  0.0000
 71.5000	351.5000	 -2.1506	  0.9280	     nan	  0.0000
 74.5000	351.5000	 -2.0629	  0.6983	     nan	  0.0000
 77.5000	351.5000	 -2.1093	 -0.1322	     nan	  0.0000
 80.5000	351.5000	 -2.0350	 -0.2466	     nan	  0.0000
 83.5000	351.5000	 -1.9728	 -0.0732	     nan	  0.0000
 86.5000	351.5000	 -1.9387	 -0.0927	     nan	  0.0000
 89.5000	351.5000	 -1.8951	 -0.0840	     nan	  0.0000
 92.5000	351.5000	 -1.9350	 -0.0535	     nan	  0.0000
 95.5000	351.5000	 -2.0064	 -0.0180	     nan	  0.0000
 98.5000	351.5000	 -2.0873	 -0.0260	     nan	  0.0000
101.5000	351.5000	 -2.1139	 -0.0944	     nan	  0.0000
104.5000	351.5000	 -2.1306	 -0.2636	     nan	  0.0000
107.5000	351.5000	 -2.1717	 -0.4627	     nan	  0.0000
110.5000	351.5000	 -2.1409	 -0.4268	     nan	  0.0000
113.5000	351.5000	 -2.0247	 -0.2665	     nan	  0.0000
116.5000	351.5000	 -1.9752	 -0.2135	     nan	  0.0000
119.5000	351.5000	 -2.0082	 -0.2564	     nan	  0.0000
122.5000	351.5000	 -2.0602	 -0.3048	     nan	  0.0000
125.5000	351.5000	 -2.0586	 -0.4511	     nan	  0.0000
128.5000	351.5000	 -2.0289	 -0.4865	     nan	  0.0000
131.5000	351.5000	 -1.9699	 -0.2883	     nan	  0.0000
134.5000	351.5000	 -2.0938	 -0.1669	     nan	  0.0000
137.5000	351.5000	 -2.6317	 -0.1686	     nan	  0.0000
140.5000	351.5000	 -2.2652	 -0.3762	     nan	  0.0000
143.5000	351.5000	 -1.9920	 -0.4427	     nan	  0.0000
146.5000	351.5000	 -1.8882	 -0.4115	     nan	  0.0000
149.5000	351.5000	 -1.8952	 -0.3599	     nan	  0.0000
152.5000	351.5000	 -1.9021	 -0.4267	     nan	  0.0000
155.5000	351.5000	 -1.8784	 -0.4799	     nan	  0.0000
158.5000	351.5000	 -1.8460	 -0.3224	     nan	  0.0000
161.5000	351.5000	 -1.7761	  0.0718	     nan	  0.0000
164.5000	351.5000	 -1.6942	  0.0697	     nan	  0.0000
167.5000	351.5000	 -1.6381	 -0.1949	     nan	  0.0000
170.5000	351.5000	 -1.7546	  0.1650	     nan	  0.0000
173.5000	351.5000	 -1.8250	  0.6401	     nan	  0.0000
176.5000	351.5000	 -1.7630	  0.7266	     nan	  0.0000
179.5000	351.5000	 -1.7650	  0.5904	     nan	  0.0000
182.5000	351.5000	 -1.9333	  0.6975	     nan	  0.0000
185.5000	351.5000	 -2.3578	  1.1700	     nan	  0.0000
188.5000	351.5000	 -2.5752	  1.1470	     nan	  0.0000
191.5000	351.5000	 -2.2965	  0.7713	     nan	  0.0000
194.5000	351.5000	 -2.0120	  0.5817	     nan	  0.0000
197.5000	351.5000	 -1.7891	  0.1900	     nan	  0.0000
200.5000	351.5000	 -1.6369	 -0.0827	     nan	  0.0000
203.5000	351.5000	 -1.5566	 -0.1130	     nan	  0.0000
206.5000	351.5000	 -1.5008	  0.1285	     nan	  0.0000
209.5000	351.5000	 -1.4119	  0.4421	     nan	  0.0000
212.5000	351.5000	 -1.3598	  0.5212	     nan	  0.0000
215.5000	351.5000	 -1.3781	  0.5022	     nan	  0.0000
218.5000	351.5000	 -1.5010	  0.6774	     nan	  0.0000
221.5000	351.5000	 -1.7153	  1.0352	     nan	  0.0000
224.5000	351.5000	 -1.9127	  1.4402	     nan	  0.0000
227.5000	351.5000	 -1.8703	  1.4829	     nan	  0.0000
230.5000	351.5000	 -1.9564	  1.1892	     nan	  0.0000
233.5000	351.5000	 -2.2070	  0.8610	     nan	  0.0000
236.5000	351.5000	 -2.5437	  0.6374	     nan	  0.0000
239.5000	351.5000	 -2.3038	  0.6269	     nan	  0.0000
242.5000	351.5000	 -2.0432	  0.7827	     nan	  0.0000
245.5000	351.5000	 -1.7339	  0.9221	     nan	  0.0000
248.5000	351.5000	 -1.4308	  0.6703	     nan	  0.0000
251.5000	351.5000	 -1.1448	  0.5649	     nan	  0.0000
254.5000	351.5000	 -1.0186	  0.3481	     nan	  0.0000
257.5000	351.5000	 -0.9485	  0.0409	     nan	  0.0000
260.5000	351.5000	 -0.7608	  0.0869	     nan	  0.0000
263.5000	351.5000	 -0.5373	  0.1362	     nan	  0.0000
266.5000	351.5000	 -0.3973	  0.0359	     nan	  0.0000
269.5000	351.5000	 -0.6394	 -0.1115	     nan	  0.0000
272.5000	351.5000	 -0.9550	 -0.2110	     nan	  0.0000
275.5000	351.5000	 -1.2319	 -0.0977	     nan	  0.0000
278.5000	351.5000	 -1.6530	  0.2281	     nan	  0.0000
281.5000	351.5000	 -1.1649	 -0.2094	     nan	  0.0000
284.5000	351.5000	 -0.8171	 -0.3747	     nan	  0.0000
287.5000	351.5000	 -0.6924	 -0.3665	     nan	  0.0000
290.5000	351.5000	 -0.6002	 -0.1959	     nan	  0.0000
293.5000	351.5000	 -0.4870	 -0.2242	     nan	  0.0000
296.5000	351.5000	 -0.5257	 -0.2677	     nan	  0.0000
299.5000	351.5000	 -0.7605	 -0.2131	     nan	  0.0000
302.5000	351.5000	 -0.9586	 -0.0701	     nan	  0.0000
305.5000	351.5000	 -1.0716	  0.2916	     nan	  0.0000
308.5000	351.5000	 -1.1460	  0.5392	     nan	  0.0000
311.5000	351.5000	 -1.1703	  0.4606	     nan	  0.0000
314.5000	351.5000	 -1.1094	  0.1733	     nan	  0.0000
317.5000	351.5000	 -1.1479	  0.1327	     nan	  0.0000
320.5000	351.5000	 -1.1724	  0.2629	     nan	  0.0000
323.5000	351.5000	 -1.1452	  0.2579	     nan	  0.0000
326.5000	351.5000	 -1.1076	  0.2851	     nan	  0.0000
329.5000	351.5000	 -1.1553	  0.2838	     nan	  0.0000
332.5000	351.5000	 -1.3183	  0.2341	     nan	  0.0000
335.5000	351.5000	 -1.7138	  0.3293	     nan	  0.0000
338.5000	351.5000	 -1.9607	  0.4007	     nan	  0.0000
341.5000	351.5000	 -1.7146	  0.4603	     nan	  0.0000
344.5000	351.5000	 -1.5193	  0.2651	     nan	  0.0000
347.5000	351.5000	 -1.4918	  0.1176	     nan	  0.0000
350.5000	351.5000	 -1.4482	  0.2091	     nan	  0.0000
353.5000	351.5000	 -1.4487	  0.3540	     nan	  0.0000
356.5000	351.5000	 -1.4595	  0.3872	     nan	  0.0000
359.5000	351.5000	 -1.4415	  0.4474	     nan	  0.0000
362.5000	351.5000	 -1.4128	  0.4925	     nan	  0.0000
365.5000	351.5000	 -1.4199	  0.4456	     nan	  0.0000
368.5000	351.5000	 -1.4438	  0.2177	     nan	  0.0000
371.5000	351.5000	 -1.5019	  0.1351	     nan	  0.0000
374.5000	351.5000	 -1.4668	  0.3038	     nan	  0.0000
377.5000	351.5000	 -1.4569	  0.4597	     nan	  0.0000
380.5000	351.5000	 -1.4985	  0.5760	     nan	  0.0000
383.5000	351.5000	 -1.5018	  0.7099	     nan	  0.0000
386.5000	351.5000	 -1.6387	  0.6065	     nan	  0.0000
389.5000	351.5000	 -1.8497	  0.4786	     nan	  0.0000
392.5000	351.5000	 -1.7013	  0.5264	     nan	  0.0000
395.5000	351.5000	 -1.5964	  0.5308	     nan	  0.0000
398.5000	351.5000	 -1.6118	  0.4418	     nan	  0.0000
401.5000	351.5000	 -1.6956	  0.3751	     nan	  0.0000
404.5000	351.5000	 -1.7986	  0.5958	     nan	  0.0000
407.5000	351.5000	 -1.8307	  0.7312	     nan	  0.0000
410.5000	351.5000	 -1.7706	  0.7678	     nan	  0.0000
413.5000	351.5000	 -1.7134	  0.7686	     nan	  0.0000
416.5000	351.5000	 -1.6988	  0.6905	     nan	  0.0000
419.5000	351.5000	 -1.7410	  0.6057	     nan	  0.0000
422.5000	351.5000	 -1.8939	  0.6023	     nan	  0.0000
425.5000	351.5000	 -2.1881	  0.6605	     nan	  0.0000
428.5000	351.5000	 -2.6812	  0.4476	     nan	  0.0000
431.5000	351.5000	 -2.3488	  0.4119	     nan	  0.0000
434.5000	351.5000	 -2.0783	  0.5116	     nan	  0.0000
437.5000	351.5000	 -2.1029	  0.6242	     nan	  0.0000
440.5000	351.5000	 -2.3433	  0.6498	     nan	  0.0000
443.5000	351.5000	 -2.4856	  0.8404	     nan	  0.0000
446.5000	351.5000	 -2.5142	  0.7931	     nan	  0.0000
449.5000	351.5000	 -2.4131	  0.6294	     nan	  0.0000
452.5000	351.5000	 -2.3119	  0.4662	     nan	  0.0000
455.5000	351.5000	 -2.4469	  0.5558	     nan	  0.0000
458.5000	351.5000	 -2.6551	  0.3432	     nan	  0.0000
461.5000	351.5000	 -2.6451	  0.2970	     nan	  0.0000
464.5000	351.5000	 -2.5595	  0.2587	     nan	  0.0000
467.5000	351.5000	 -2.8039	  0.0270	     nan	  0.0000
470.5000	351.5000	 -3.0144	  0.1666	     nan	  0.0000
473.5000	351.5000	 -3.1437	  0.2293	     nan	  0.0000
476.5000	351.5000	 -3.4463	 -0.0794	     nan	  0.0000
479.5000	351.5000	 -3.0453	  0.2553	     nan	  1.0000
482.5000	351.5000	 -2.8272	  0.4629	     nan	  0.0000
485.5000	351.5000	 -2.8132	  0.5260	     nan	  0.0000
488.5000	351.5000	 -2.7565	  0.5717	     nan	  0.0000
491.5000	351.5000	 -2.7090	  0.4730	     nan	  0.0000
494.5000	351.5000	 -2.7872	  0.2209	     nan	  0.0000
497.5000	351.5000	 -2.7281	  0.0887	     nan	  0.0000
500.5000	351.5000	 -2.4970	 -0.0097	     nan	  0.0000
503.5000	351.5000	 -2.2601	 -0.0612	     nan	  0.0000
506.5000	351.5000	 -2.2109	  0.2049	     nan	  0.0000
509.5000	351.5000	 -2.1587	  0.6430	     nan	  0.0000
512.5000	351.5000	 -2.1133	  0.8584	     nan	  0.0000
515.5000	351.5000	 -1.9888	  0.7575	     nan	  0.0000
518.5000	351.5000	 -1.8099	  0.6337	     nan	  0.0000
521.5000	351.5000	 -1.5679	  0.3650	     nan	  0.0000
524.5000	351.5000	 -1.4600	  0.2502	     nan	  0.0000
527.5000	351.5000	 -1.3472	  0.1214	     nan	  0.0000
530.5000	351.5000	 -1.2342	 -0.0522	     nan	  0.0000
533.5000	351.5000	 -1.1902	 -0.2835	     nan	  0.0000
536.5000	351.5000	 -1.2720	 -0.6311	     nan	  0.0000
539.5000	351.5000	 -1.4740	 -0.6203	     nan	  0.0000
